"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
2660.38,14880.9,9349.72
504.475,15128.5,1592.33
1173.75,23199.2,683.825
1406.29,13820.9,9162.19
659.193,8710.41,7353.77
541.042,7522.16,2680.92
123.352,13439.7,9944.63
212.739,10163.2,5633.89
534.743,11165,7093.81
556.537,15918.8,3295.21
1508.97,14897,2854.93
891.912,28300.8,8222.46
623.036,12655.6,1720.42
1053.34,17188.6,7536.28
477.897,13320.6,3334.67
2309.86,26283.9,13908.3
2394.64,12574.6,4593.03
670.013,10729.9,1196.82
2213.06,14333.5,19420.5
288.955,10261.1,2114.59
1877.72,13436.5,1437.06
1074.31,16619.6,1637.39
3796.52,31570.9,30663.5
1254.08,12263.7,47273.2
1032.64,24636.2,1355.62
689.028,11523.5,11820
877.078,18591.9,9659.51
1079.07,20591.1,5702.31
1818.25,22464.8,13973.3
716.802,8035.57,16466.2
593.092,13562.6,11425
2658.92,19341.8,20627.8
2883,11001.6,14749.6
584.391,9876.9,260.421
645.293,21055.4,13155.5
182.245,10290.6,1423.46
1344.44,12132.2,12147.6
1824.72,9988.76,5567.73
802.655,21012.1,24778.4
578.273,22572.3,15317.7
945.936,13997,9209.58
1455.84,33971.6,13150.4
1846.33,15881,7068.73
586.168,23763.2,1143.42
1948.82,21734.5,30091.9
1988.71,6086.76,15451.2
626.415,25012.8,8174.11
754.901,16121.2,1041.56
990.041,20944.8,15990.1
627.645,22772.5,16091.2
2445.01,27865.2,7037.34
1024.41,12392.3,2685.05
523.227,12816.5,6009.54
1015.74,17154.1,12201.4
558.062,14142,11700.7
1176.25,16309.2,9421.44
1992.5,16578.1,12945.3
529.87,11865.7,13179.6
647.325,17305.7,17865.7
842.971,16320.5,17114.9
785.943,12278.8,463.652
1299.68,19572.4,11013.1
611.802,13487.9,5405.55
928.626,18802.7,11523.9
826.925,19793.5,4817.4
986.693,15293,8422.32
672.25,8506.76,5084.24
279.935,11277.6,2871.68
1163.65,12952.9,2567.33
1213.69,13501.7,6609.82
979.093,13633.4,814.603
