"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
2723.65,29058.7,18072.7
1663.52,10405.4,25085
908.857,28806.8,31957.5
552.307,13454.5,5322.42
1518.18,25660.1,5926.59
622.175,9356.47,6233.69
389.241,5915.63,2674.36
737.833,14253.4,7920.44
1238.61,9187.65,11348
2173.14,18342,53648.6
773.506,15564.9,12458.1
1226.57,15459.3,21857.2
647.155,15338.3,5545.54
262.971,13702.2,3112.38
1104.68,14505.3,8846.36
370.062,9835.25,789.619
840.578,9296.71,4938.98
717.475,11276.7,5431.68
1900.23,18301.2,20725.5
2903.3,28500.2,13276.6
620.778,9297.52,3472.18
2301.74,11065.7,25395.6
593.508,14175.3,5343.34
979.309,9519.09,2824.33
518.215,11770.1,1675.56
1367.17,22175.6,22156.3
1839.32,13492.2,10070.7
483.941,19773,2151.71
939.203,13058.4,12489.3
1103.42,15086.3,4940.88
597.103,9644.83,5687.14
4182.04,17900.8,14674.8
1991.81,23435.9,8060.94
772.373,10333.1,929.046
1431.12,12416.7,66733.8
951.284,12780.6,4335.95
553.062,11606.5,8345.37
1956.94,31947.1,11878.1
851.541,18917.2,26843.4
1850.51,7473.83,10094.8
1473.86,14343.8,20205.9
-31.0537,7765.13,424.902
2797.95,15760.3,10899
1161.41,12075.3,2144.38
1316.38,16025.3,3672.69
407.963,14572.5,8660.36
719.448,12458.2,3262.17
519.389,26519.3,12492.4
2105.79,28982.2,38831.8
1680.38,27553.1,1245.94
778.325,13693.8,5570.98
694.234,12613,3088.04
612.501,5722.31,4246.39
1514.93,26312.8,25132.4
1213.18,14333.4,5572.32
1303.1,20742,1585.47
2354.63,15534.2,17963.9
632.576,13414.4,11846.9
939.032,9553.57,8752.3
1136.4,17998.9,4185.7
1362.26,18416.8,9332.17
1396.91,23136.9,14197.2
591.896,13753.5,5973.1
1589.99,14458.8,4270.65
575.229,9347.22,33490.7
765.085,16124.3,9880.08
3708,7829.08,8468.81
916.877,15851.7,13880.8
1862.4,13799,26893.4
576.979,13756.4,5489.02
922.772,14252.1,13623.8
675.489,13449.5,28522.9
1132.3,13098.9,632.935
1531.31,18755.8,3711.34
1770.75,19975,6332.26
442.574,14559.5,2143.26
2403.73,29196.6,2501
2475.08,15272.9,20690.3
1169.33,16600.3,23108.1
1130.02,13571.3,5368.67
859.504,9924.09,5665.85
1321.99,21161.3,3432.85
841.415,23572.9,13430
570.424,21529.9,8684.17
1999.63,13486.7,8049.06
331.67,15171.7,1163.85
1537.67,10372.3,11745.8
1354.38,17646,22771
2149.31,18629.9,12219.1
1570.55,16425.6,3302.64
902.125,18392.3,1113.44
873.31,16296.6,1087.57
594.966,10770.4,5119.79
1240.91,14367,15971.6
1120.26,23435.8,13656.2
812.228,20362.4,14208.5
812.115,14948.8,9050.11
893.787,15333.3,19732.6
1569.39,12719.2,4421.99
6211.53,17534.3,24921.1
888.624,7852.22,21020.7
689.44,12999.2,2092.47
2064.14,20194,9200.44
879.941,7513.61,269.169
268.942,9291.54,5504.54
2137.13,23994.4,8346.43
573.314,22502,6974.97
2212.4,19391.6,13130.2
727.277,12053.5,17312.7
677.461,18755.5,11333.5
452.351,12012.4,3824.35
595.917,19181,18999.3
1188.71,10043,2334.36
1113.35,9951,31696.4
755.684,14138,325.54
282.9,13276.3,239.126
1007.39,15619.7,562.812
1373.57,16152,7873.37
1999.82,17012.5,13162.4
856.564,17607.7,8981.44
1096.09,14625.6,520.648
2351.08,21219.2,14644.3
1022.63,12456.3,1691.99
666.362,15163.1,1054.72
1268.73,9624.61,8787.56
1833.54,13811,15206.9
1034.15,14526.1,3062.87
1270.26,12461,3681.01
477.283,7043.37,8498.73
403.212,13074.9,447.637
2277.92,23853.8,44363.2
238.559,7759.42,11448.9
410.713,13455.3,2823.21
806.503,10344.3,4501.78
2192.47,30270.5,9376.1
1697.69,25413.5,8097.15
944.837,6853.3,2244.25
425.572,9822.05,7530.8
1800.49,26240.4,6899.25
1947.46,9564.81,4890.05
1170.98,16426.1,31401.5
1228.63,30130.3,8953.37
2776.8,16782.5,161387
605.038,12754.7,2066.47
859.439,23165.1,2458.82
2724.48,29321.4,15910.6
911.957,12420.6,12236.6
903.743,20284.2,2810.17
705.191,17101.8,1589.32
4935.4,19377.5,12809.8
1150.58,9938.75,5133.09
1312.72,18386.1,2982.77
871.847,18014.7,5913.34
1420.27,11209.4,4569.04
1143.74,21036.4,4240.28
660.609,10326.7,3575.77
926.457,8572.79,4106.72
1352.57,8778.35,2662.58
2695.74,37020.8,35320.1
3011.21,24157.6,26980.4
1594.72,16639.9,5364.65
631.996,17290.9,10374.3
872.048,22933.9,10789
539.719,11316.4,755.033
5050.12,11092.4,19684.8
615.133,14802.3,536.5
1182.87,23782.4,2513.93
969.009,20665.3,12318.9
1051.25,19421,8080.64
3040.01,25646.1,10004.1
841.202,7285.56,870.668
1474.83,23581.5,17440.1
848.545,12890.2,1923.88
1789.35,20240.6,1197.31
2839.36,27000.8,11967.3
2081.44,21095.6,11249
741.675,10847.1,5528.15
1169.96,18298.5,24637.5
951.184,10337.4,15804.1
1126.44,12284.7,2064.57
1070.06,23212,27126.7
591.764,15692.5,2809.07
1560.07,27553.7,17678
823.236,12239.9,4229.03
981.32,13813.3,3323.57
2536.3,28421.8,2809.77
551.169,20578.2,1459.3
1158.19,20417.5,7227.12
2755.9,27963.3,7712.9
1261.8,23844.6,15013.2
363.022,16589.3,5479.94
557.222,16230.8,2469.89
1564.85,31459.8,3130.76
861.396,11723.6,4904.89
2019.04,14787.4,9456.7
2805.08,21391.2,1997.7
459.478,10456.8,7114.07
361.266,13356.8,724.879
1153.02,21335.7,4743.45
-54.966,12299.9,3933.53
944.502,12704.3,20439.8
1763.15,11650.6,4661.36
1260.72,13681.6,10588.3
1650.46,14744.3,2085.21
918.208,24780.7,11438.8
125.258,6207.31,1421.96
1294.17,21170.2,6102.49
782.389,17419.5,2030.8
124.846,9694.33,7082.19
445.265,8704.23,12103.9
1922.54,10207.4,1420.97
1530.36,21867.5,25731.9
2312.97,19038.5,2584.45
1241.2,20179.6,1216.04
343.819,7303.65,4730.89
1440.36,18959.5,10122
1372.87,7442.76,1230.6
743.85,16341.2,4367.08
1337.07,13539,10393.4
735.436,10786.8,2209.04
2031.8,27538.3,10455.3
1136.81,11158.3,2932.91
997.597,18223.5,11222.4
354.073,7959.25,1476.35
832.383,12537.7,8106.09
802.825,6067.33,6525.92
205.251,6051.76,3002.35
1356.06,14347.6,15263.1
1393.54,28629.4,30038.6
1562.12,28996.1,9494.02
839.557,20599.5,1516.29
2060.17,15331.4,6833.53
755.443,13585.3,3037.68
609.918,6909.69,5009.11
1748.94,17068.1,9185.5
1508.59,16097.1,8455.19
823.911,13634.6,6046.78
814.832,10359.4,8042.84
644.538,18239.6,2261.72
1646.62,12727.9,11475.2
556.511,9402.03,2679.39
522.678,24013.2,5468.43
980.079,18040.9,22680.8
950.843,13444.6,27752.1
616.422,18623.6,16843.3
866.661,19227.2,4520.98
792.067,11539.3,1979.58
589.721,12765.7,6183.58
1817.9,32335,4197.72
674.992,10228.9,2011.91
677.406,9507.73,7660.36
753.144,20899.8,4578.9
589.021,18631.3,1224.62
1352.29,24902.4,18012.6
1691.93,14235.4,7809.05
465.806,9638.17,6761.82
2839.19,23164.1,7700.76
651.085,12420.8,16585.5
744.396,12838.1,3650.67
1050.25,11423.5,4254.61
1083.22,16279.1,5190.69
1012.1,15530.5,3177.13
2248.63,8494.4,1938.74
2178.46,10286.6,10545.6
786.297,11836.7,7986.11
3618.22,14099.3,10373.3
505.268,12224.5,4363.05
1828.28,22107.2,20021.2
847.346,26805.1,13658.4
1155.14,11716.3,9526.95
1034.86,11383,9064.45
1519.11,22874.9,4701.94
673.582,21515.7,23586.7
1176.47,11059.4,14228.1
891.302,20263,9606
1687.23,16867.4,1624.33
1125.39,28547.8,7494.88
3879.37,6342.18,20817.7
907.71,22829,5898.53
1126,14961.1,3822.03
554.602,19736,3360.94
480.623,18231.6,8634.27
1440.65,19403.8,26395
972.614,15212.3,24487.5
639.071,15840.9,2569.26
1193.07,14455.6,10590.1
1484.93,24198.7,14745.9
5207.73,12984.5,10784.7
855.975,26904.5,3570.61
2794.91,6792.02,13378.8
1159.53,12658.4,8142.19
1832.73,20577,11584.3
1082.55,15650,6965.47
1103.43,24127,6722.69
1902.85,13606.5,9319.88
1148.76,17883.2,4687.5
469.511,5103.13,12928.4
227.468,5836.11,16667.2
464.921,12363.6,20411.4
816.552,9797.66,25433.4
749.364,8566.27,9035.65
957.837,20973.1,7210.52
2707.66,24462.6,8532.08
928.267,15028.5,19474.4
863.336,13720.2,5146.75
651.745,8972.26,5195.76
879.002,11756.5,10051.2
777.928,15552.7,1394.43
966.231,11350.1,1801.2
1336.62,14793.9,20862.2
1128.67,21756.3,8338.57
483.876,17184,638.424
451.603,10856.8,4144.67
1118.8,11996.6,3022.24
1420.79,35327.4,6586.65
721.906,16161.8,2045.17
1528.51,11448.7,352.932
1809.26,19755.7,2404.76
519.584,7123.21,1437.64
1078.2,17252.6,2495.84
659.693,14838.9,285.155
968.178,12923,6109.12
1679.56,15415.4,3188.41
697.658,13539.5,3292.64
1227.51,19456.7,12440.1
673.895,13936.8,29436.7
981.95,21267.5,22608.1
832.664,10901.2,8002.58
826.227,14622.5,15125.5
378.219,6711.74,2730.04
1837.57,19843.9,2768.28
674.67,15635.9,12100.9
1339.94,17174.9,16594.6
198.477,18529.6,4744.18
479.169,11416.7,2195.65
586.487,7056.18,7776.49
82.4276,8093.15,7929.44
743.905,22108.9,14171.6
543.035,13723.1,9700.85
350.213,7414.1,10999
1307.05,14883.9,2554.44
1569.26,22661.4,4587.15
1011.15,15965.8,17250.8
1214.16,13944.2,8509.6
